,t-SNE dimension 1,t-SNE dimension 2,label,file
95,-20.263271,-5.568513,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_ToA01M
96,-20.564718,-5.337639,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_WangA01M
97,-20.379423,-5.5731387,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_YuP01M
98,-21.58687,-5.8597627,2 (Classical + Jazz),asap___Bach_Prelude_bwv_858_VuV01M
99,-21.261377,-7.2651486,2 (Classical + Jazz),asap___Bach_Prelude_bwv_858_Zhang01M
100,-21.093811,-8.785035,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_Ko04M
101,-20.872253,-8.629342,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_Nikiforov05M
102,-20.919985,-8.683928,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_Tetzloff04M
103,-22.126184,-8.88849,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_TuanS01M
104,-22.858547,-8.823751,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_YoungS01M
105,-20.849543,-8.860321,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_ZhangH04M
106,-20.540844,-8.229897,2 (Classical + Jazz),asap___Bach_Prelude_bwv_862_Song04M
107,-20.660994,-5.8095818,2 (Classical + Jazz),asap___Bach_Prelude_bwv_863_LeeN01M
108,-17.546377,-6.515299,2 (Classical + Jazz),asap___Bach_Prelude_bwv_863_Shychko01M
109,-20.4601,-6.3182707,2 (Classical + Jazz),asap___Bach_Prelude_bwv_863_TongB01M
110,-22.996826,-8.187771,2 (Classical + Jazz),asap___Bach_Prelude_bwv_864_SunD01M
111,-21.114103,-8.573537,2 (Classical + Jazz),asap___Bach_Prelude_bwv_865_Rizikov01M
112,-20.752659,-8.821779,2 (Classical + Jazz),asap___Bach_Prelude_bwv_865_Teo01M
113,-22.081682,-8.628563,2 (Classical + Jazz),asap___Bach_Prelude_bwv_865_ZhangE01M
114,-16.773687,-4.838812,2 (Classical + Jazz),asap___Bach_Prelude_bwv_867_HuNY01M
115,-17.323734,-4.4475684,2 (Classical + Jazz),asap___Bach_Prelude_bwv_867_Sham01M
116,-20.385395,-6.6450267,2 (Classical + Jazz),asap___Bach_Prelude_bwv_868_GonzalezJ05M
117,-21.00993,-5.282941,2 (Classical + Jazz),asap___Bach_Prelude_bwv_870_ChenW01M
118,-21.045742,-5.8368597,2 (Classical + Jazz),asap___Bach_Prelude_bwv_870_LeeE01M
119,-20.493717,-7.41031,2 (Classical + Jazz),asap___Bach_Prelude_bwv_870_MaximovI01M
120,-18.88829,-5.006228,2 (Classical + Jazz),asap___Bach_Prelude_bwv_873_Lisiecki13M
121,-20.900837,-8.263264,2 (Classical + Jazz),asap___Bach_Prelude_bwv_874_BianF01M
122,-22.959572,-7.467124,2 (Classical + Jazz),asap___Bach_Prelude_bwv_874_WongWY01M
123,-21.217148,-8.70964,2 (Classical + Jazz),asap___Bach_Prelude_bwv_875_Ahfat01M
124,-22.369574,-8.891213,2 (Classical + Jazz),asap___Bach_Prelude_bwv_875_CaoJ01M
125,-21.421001,-8.910504,2 (Classical + Jazz),asap___Bach_Prelude_bwv_875_HONG04M
126,-22.256918,-8.04411,2 (Classical + Jazz),asap___Bach_Prelude_bwv_876_SirajA01M
127,-21.183485,-7.7639832,2 (Classical + Jazz),asap___Bach_Prelude_bwv_876_Song01M
128,-20.60673,-6.2788115,2 (Classical + Jazz),asap___Bach_Prelude_bwv_880_LeungR01M
129,-19.62055,-6.8870897,2 (Classical + Jazz),asap___Bach_Prelude_bwv_880_WangA04M
130,-20.358889,-5.538637,2 (Classical + Jazz),asap___Bach_Prelude_bwv_883_GuoE01M
131,-20.902428,-5.4057813,2 (Classical + Jazz),asap___Bach_Prelude_bwv_883_LuM01M
132,-22.306885,-8.700236,2 (Classical + Jazz),asap___Bach_Prelude_bwv_884_LiA01M
133,-17.518238,-5.761343,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_Guo01M
134,-19.142643,-5.768923,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_Huang04M
135,-18.542807,-4.6709647,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_JeonH01M
136,-18.407276,-5.3612027,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_SINKEV06
137,-23.072363,-7.387841,2 (Classical + Jazz),asap___Bach_Prelude_bwv_887_LiYZ01M
138,-21.106407,-5.577572,2 (Classical + Jazz),asap___Bach_Prelude_bwv_888_ZhaoK01M
139,-19.557499,-7.0183167,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_Giesbrecht01M
140,-21.389347,-6.3728085,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_LiuY01M
141,-21.943632,-6.254274,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_MunA01M
142,-20.700459,-6.735424,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_Wang01M
143,-21.509813,-6.516868,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_YangY02M
144,-21.32224,-6.653657,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_ZhangW02M
145,-20.329567,-7.301585,2 (Classical + Jazz),asap___Bach_Prelude_bwv_891_BLINOV04M
146,-20.377052,-7.4891634,2 (Classical + Jazz),asap___Bach_Prelude_bwv_891_Duepree06M
147,-21.294327,-8.500741,2 (Classical + Jazz),asap___Bach_Prelude_bwv_892_Hou01M
148,-22.10557,-8.376211,2 (Classical + Jazz),asap___Bach_Prelude_bwv_892_KabuliL01M
149,-20.399803,-7.005844,2 (Classical + Jazz),asap___Bach_Prelude_bwv_893_Kleisen04M
150,-19.896982,-7.190604,2 (Classical + Jazz),asap___Bach_Prelude_bwv_893_Levitsky04M
151,-21.348116,-5.9126663,2 (Classical + Jazz),asap___Bach_Prelude_bwv_893_Wong01M
152,-19.019999,-8.208695,2 (Classical + Jazz),asap___Balakirev_Islamey_CHEN10M
153,-17.903025,-7.5299673,2 (Classical + Jazz),asap___Balakirev_Islamey_Na08M
154,-18.1941,-7.1272755,2 (Classical + Jazz),asap___Balakirev_Islamey_Yi04M
155,-19.665152,-6.7109094,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_10-1_Hou02M
156,-20.90914,-7.7275653,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_LiC03M
157,-18.730585,-8.767221,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_LiYZ03M
158,-19.596575,-8.636181,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_MaximovI02M
159,-19.30527,-8.483953,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_ZhaoK02M
160,-18.951958,-6.210611,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_12-1_Kleisen05M
161,-18.380037,-8.804322,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_BuiJL02M
162,-18.105467,-8.873291,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_Khmara05M
163,-18.307302,-8.57384,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_LeeSH02M
164,-19.412891,-9.172806,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_LuoJ03M
165,-18.749493,-8.5515995,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_Woo05M
166,-18.04251,-5.109106,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_KaszoS09M
167,-18.942616,-8.553047,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_GuoE02M
168,-18.948963,-8.8776045,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_KabuliL02M
169,-17.901358,-8.774209,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_Richardson02M
170,-18.808357,-8.734553,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_TuanS02M
171,-18.863787,-8.413042,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_WangH03M
172,-17.67419,-4.7226524,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-2_USHIKI05M
173,-20.062355,-7.8953824,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-3_KaszoS11M
174,-18.74024,-8.371845,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-3_USHIKI05M
175,-21.993801,-6.78789,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_ChenGuang03M
176,-20.603247,-7.908133,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_KOLESO06M
177,-21.680307,-7.5747232,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_LeungR02M
178,-21.07422,-7.7100973,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_Levitsky05M
179,-19.901678,-8.114896,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_ZhangH05M
180,-19.128372,-7.6328564,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-4_ChenGuang06M
181,-20.118086,-8.323165,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-4_KOLESO06M
182,-18.387308,-8.168539,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_KaiRuiR02M
183,-18.687517,-10.708354,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_Sekino05M
184,-18.752941,-10.512533,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_GonzalezJ06M
185,-18.824038,-10.609986,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_KimSY02M
186,-18.87999,-10.81048,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_LeeN02M
187,-18.83386,-10.900481,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_RichardsonC02M
188,-18.896097,-10.231858,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Shychko02M
189,-18.743753,-10.594209,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Sladek02M
190,-18.675503,-10.754949,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Song03M
191,-18.76868,-10.843337,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_SunY02M
192,-18.67725,-10.712222,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Tetzloff05M
193,-18.772648,-10.860273,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_ToA02M
194,-18.797573,-10.822208,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_TongB03M
195,-18.777164,-10.751254,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_WangA02M
196,-18.759281,-10.882878,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_YeZ02M
197,-18.772007,-10.767902,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_ZhangW01M
198,-17.602823,-4.262144,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-2_YOO05M
199,-18.581642,-5.962199,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-3_KimSY04M
200,-18.107079,-5.566242,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-3_Sekino05M
201,-18.203358,-5.659644,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-3_YOO05M
202,-20.593145,-8.220329,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_22-2_KOLESO04M
203,-16.993587,-6.338361,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Duepree05M
204,-17.398417,-8.019451,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Guo03M
205,-17.918015,-8.386494,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_LiuC02M
206,-17.365007,-8.357368,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Mizumoto06M
207,-17.733515,-7.902094,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Teo02M
208,-17.674913,-7.656636,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Yi02M
209,-17.88545,-4.0511904,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_Lisiecki05M
210,-19.426167,-7.8368373,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_2_repeat_Cui06M
211,-19.895664,-7.3501525,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_2_repeat_DeTurck06M
212,-20.970808,-7.7808967,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_repeat_Lou02M
213,-18.25708,-4.2392135,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-2_Lisiecki05M
214,-17.726416,-3.7550359,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_HuNY02M
215,-18.55938,-5.603076,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_Sham03M
216,-17.984268,-4.386773,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_Zhdanov05M
217,-18.283472,-6.2782583,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_no_repeat_Kim02M
218,-17.363506,-4.1036253,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-2_HONG05M
219,-16.905905,-4.029002,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-2_LEE_K05M
220,-20.730635,-7.6351075,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-3_HONG05M
221,-18.818178,-8.389326,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-3_Zhdanov05M
222,-18.570892,-5.9439926,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-1_GiacomelliN04M
223,-18.131485,-5.7651353,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-1_Ko05M
224,-19.577085,-7.01484,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-1_MiyashitaM02M
225,-18.325283,-6.571639,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-2_GiacomelliN05M
226,-17.669523,-4.901788,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_28-1_KimHJ02M
227,-17.98035,-4.910147,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_28-1_KyykhynenT06M
228,-17.976234,-5.0196824,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_28-1_WangY04M
229,-16.724012,-3.637621,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_3-2_MiyashitaM04M
230,-17.064571,-6.5416555,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_ADIG05M
231,-16.897242,-6.625949,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_AbdelmoulaJS03M
232,-17.047155,-6.3714013,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Ahfat02M
233,-17.325893,-6.8641624,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_BrendleA03M
234,-16.789831,-6.645779,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_HuangSW08M
235,-16.885284,-6.6819906,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_LeungM03M
236,-17.077866,-6.5341396,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Na06M
237,-17.058172,-6.5859866,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Zuber04M
238,-19.314653,-4.887375,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-2_ADIG05M
239,-20.42849,-8.97159,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_32-1_DupreeF03M
240,-20.699942,-8.658964,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_32-1_HouY04M
241,-19.398743,-8.040162,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_32-1_Jussow06M
242,-17.781828,-5.1130214,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_Chon03M
243,-17.053122,-2.9562607,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_LeeE02M
244,-18.111055,-4.628175,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_LiA04M
245,-17.484451,-3.0327637,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_SirajA02M
246,-18.461342,-5.6646457,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_5-1_Colafelice02M
247,-20.52339,-5.518601,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_5-1_SunD02M
248,-19.513365,-8.2905035,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_Hebert01M
249,-19.332233,-7.8747225,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_Larionova04M
250,-19.486221,-8.030917,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_LeeS02M
251,-19.160616,-8.065427,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_Wang02M
252,-20.157084,-8.464801,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_WangY01M
253,-19.508757,-8.83694,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_ZhangE02M
254,-17.921206,-4.233995,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-4_Larionova04M
255,-17.69647,-4.381502,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-4_LeeS05M
256,-16.706095,-3.7700083,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_8-1_Na06M
257,-20.1364,-8.524459,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_8-3_Na06M
