,t-SNE dimension 1,t-SNE dimension 2,label,file
31,-19.963997,2.4053357,2 (Classical + Jazz),asap___Bach_Fugue_bwv_863_Shychko01M
32,-21.638165,2.7064435,2 (Classical + Jazz),asap___Bach_Fugue_bwv_863_TongB01M
33,-24.641495,0.6670426,2 (Classical + Jazz),asap___Bach_Fugue_bwv_864_SunD01M
34,-22.96019,-0.02166395,2 (Classical + Jazz),asap___Bach_Fugue_bwv_865_Teo01M
35,-24.06161,0.5661767,2 (Classical + Jazz),asap___Bach_Fugue_bwv_865_ZhangE01M
36,-21.730696,2.7553341,2 (Classical + Jazz),asap___Bach_Fugue_bwv_867_HuNY01M
37,-20.742342,2.3860385,2 (Classical + Jazz),asap___Bach_Fugue_bwv_867_Sham01M
38,-21.504076,2.0183883,2 (Classical + Jazz),asap___Bach_Fugue_bwv_868_GonzalezJ05M
39,-24.210968,-0.0409669,2 (Classical + Jazz),asap___Bach_Fugue_bwv_870_ChenW01M
40,-24.46673,0.046158202,2 (Classical + Jazz),asap___Bach_Fugue_bwv_870_LeeE01M
41,-22.941332,-0.76293164,2 (Classical + Jazz),asap___Bach_Fugue_bwv_870_MaximovI01M
42,-22.300058,0.20000243,2 (Classical + Jazz),asap___Bach_Fugue_bwv_873_Lisiecki13M
43,-19.433308,2.7657893,2 (Classical + Jazz),asap___Bach_Fugue_bwv_874_BianF01
44,-20.46784,2.705547,2 (Classical + Jazz),asap___Bach_Fugue_bwv_874_Kurz01M
45,-20.967012,3.172759,2 (Classical + Jazz),asap___Bach_Fugue_bwv_874_WongWY01M
46,-21.09399,1.7588192,2 (Classical + Jazz),asap___Bach_Fugue_bwv_875_Ahfat01M
47,-23.321365,1.2912402,2 (Classical + Jazz),asap___Bach_Fugue_bwv_875_CaoJ01M
48,-21.7295,2.5191212,2 (Classical + Jazz),asap___Bach_Fugue_bwv_876_SirajA01M
49,-21.564615,0.90352726,2 (Classical + Jazz),asap___Bach_Fugue_bwv_876_Song01M
50,-24.36185,-0.023749791,2 (Classical + Jazz),asap___Bach_Fugue_bwv_880_LeungR01M
51,-23.513866,-0.18603246,2 (Classical + Jazz),asap___Bach_Fugue_bwv_880_WangA04M
52,-21.6593,2.645844,2 (Classical + Jazz),asap___Bach_Fugue_bwv_883_GuoE01M
53,-23.668655,1.4633285,2 (Classical + Jazz),asap___Bach_Fugue_bwv_883_Herbert02
54,-23.985765,0.4089649,2 (Classical + Jazz),asap___Bach_Fugue_bwv_883_KaiRuiR03
55,-21.03047,2.252419,2 (Classical + Jazz),asap___Bach_Fugue_bwv_883_Khmara04
56,-24.57155,0.878614,2 (Classical + Jazz),asap___Bach_Fugue_bwv_883_LuM01M
57,-23.948692,-0.03382477,2 (Classical + Jazz),asap___Bach_Fugue_bwv_884_LiA01M
58,-22.699621,-0.20163602,2 (Classical + Jazz),asap___Bach_Fugue_bwv_885_Guo01M
59,-22.513964,0.8785166,2 (Classical + Jazz),asap___Bach_Fugue_bwv_885_Huang04M
60,-24.665842,0.53355926,2 (Classical + Jazz),asap___Bach_Fugue_bwv_885_JeonH01M
61,-23.355892,-0.31423867,2 (Classical + Jazz),asap___Bach_Fugue_bwv_885_SINKEV06
62,-22.089148,2.8427792,2 (Classical + Jazz),asap___Bach_Fugue_bwv_887_LiYZ01M
63,-24.801212,0.017314194,2 (Classical + Jazz),asap___Bach_Fugue_bwv_888_ZhaoK01M
64,-22.683702,-0.18133838,2 (Classical + Jazz),asap___Bach_Fugue_bwv_889_Giesbrecht01M
65,-23.537231,0.078342274,2 (Classical + Jazz),asap___Bach_Fugue_bwv_889_LiuY01M
66,-24.77009,0.8591183,2 (Classical + Jazz),asap___Bach_Fugue_bwv_889_MunA01M
67,-22.314985,-0.1377197,2 (Classical + Jazz),asap___Bach_Fugue_bwv_889_Wang01M
68,-23.92625,0.6198219,2 (Classical + Jazz),asap___Bach_Fugue_bwv_889_YangY02M
69,-23.629406,0.3619893,2 (Classical + Jazz),asap___Bach_Fugue_bwv_889_ZhangW02M
70,-22.195986,1.1286707,2 (Classical + Jazz),asap___Bach_Fugue_bwv_891_Duepree06M
71,-20.821133,2.0859752,2 (Classical + Jazz),asap___Bach_Fugue_bwv_892_Hou01M
72,-21.706924,2.9005766,2 (Classical + Jazz),asap___Bach_Fugue_bwv_892_KabuliL01M
73,-22.74889,-0.4246658,2 (Classical + Jazz),asap___Bach_Fugue_bwv_893_Kleisen04M
74,-23.53931,-0.47965565,2 (Classical + Jazz),asap___Bach_Fugue_bwv_893_Levitsky04M
75,-24.289293,1.3270144,2 (Classical + Jazz),asap___Bach_Fugue_bwv_893_Wong01M
76,-18.397089,1.4191159,2 (Classical + Jazz),asap___Bach_Prelude_bwv_846_Shi05M
77,-23.281954,-0.8423732,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_Denisova06M
78,-22.944967,-0.43217185,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_Lee01M
79,-24.192884,-0.58435863,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_LeeSH01M
80,-23.040974,-0.550981,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_Lin04M
81,-23.130121,-0.63409734,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_Lou01M
82,-24.8168,-0.4186408,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_MiyashitaM01M
83,-22.629322,-0.63830334,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_Mizumoto03M
84,-24.106089,-0.8586066,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_SunY01M
85,-23.453028,-0.8527321,2 (Classical + Jazz),asap___Bach_Prelude_bwv_848_Zhou01M
86,-22.96435,2.3964694,2 (Classical + Jazz),asap___Bach_Prelude_bwv_854_LuA01M
87,-22.939547,1.9079618,2 (Classical + Jazz),asap___Bach_Prelude_bwv_854_MiyashitaM01M
88,-20.953634,1.9151337,2 (Classical + Jazz),asap___Bach_Prelude_bwv_854_Ozaki01M
89,-22.468533,2.5444345,2 (Classical + Jazz),asap___Bach_Prelude_bwv_854_Richardson01M
90,-22.795729,2.1690083,2 (Classical + Jazz),asap___Bach_Prelude_bwv_854_WangA01M
91,-24.73904,-0.36239108,2 (Classical + Jazz),asap___Bach_Prelude_bwv_856_LuoJ01M
92,-22.416895,2.5058508,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_Bult-ItoS02M
93,-20.4698,2.3063436,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_Lan01M
94,-20.652525,2.7617939,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_Lisiecki04M
95,-21.877354,2.6073203,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_ToA01M
96,-22.10626,2.861857,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_WangA01M
97,-21.98199,2.6374419,2 (Classical + Jazz),asap___Bach_Prelude_bwv_857_YuP01M
98,-23.255005,2.2880113,2 (Classical + Jazz),asap___Bach_Prelude_bwv_858_VuV01M
99,-23.13867,0.9322773,2 (Classical + Jazz),asap___Bach_Prelude_bwv_858_Zhang01M
100,-23.096687,-0.61935306,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_Ko04M
101,-22.868042,-0.4743561,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_Nikiforov05M
102,-22.916243,-0.56297404,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_Tetzloff04M
103,-24.113277,-0.6651943,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_TuanS01M
104,-24.834778,-0.57097554,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_YoungS01M
105,-22.876427,-0.68219566,2 (Classical + Jazz),asap___Bach_Prelude_bwv_860_ZhangH04M
106,-22.510649,-0.13716625,2 (Classical + Jazz),asap___Bach_Prelude_bwv_862_Song04M
107,-22.300276,2.3913252,2 (Classical + Jazz),asap___Bach_Prelude_bwv_863_LeeN01M
108,-20.599,1.8977495,2 (Classical + Jazz),asap___Bach_Prelude_bwv_863_Shychko01M
109,-22.196249,1.8902836,2 (Classical + Jazz),asap___Bach_Prelude_bwv_863_TongB01M
110,-24.933731,0.054099012,2 (Classical + Jazz),asap___Bach_Prelude_bwv_864_SunD01M
111,-23.105618,-0.39749247,2 (Classical + Jazz),asap___Bach_Prelude_bwv_865_Rizikov01M
112,-22.785767,-0.6435397,2 (Classical + Jazz),asap___Bach_Prelude_bwv_865_Teo01M
113,-24.058249,-0.39215633,2 (Classical + Jazz),asap___Bach_Prelude_bwv_865_ZhangE01M
114,-19.66713,4.0642333,2 (Classical + Jazz),asap___Bach_Prelude_bwv_867_HuNY01M
115,-19.232172,3.6181462,2 (Classical + Jazz),asap___Bach_Prelude_bwv_867_Sham01M
116,-22.170689,1.5036013,2 (Classical + Jazz),asap___Bach_Prelude_bwv_868_GonzalezJ05M
117,-22.50257,2.975318,2 (Classical + Jazz),asap___Bach_Prelude_bwv_870_ChenW01M
118,-22.689945,2.3775957,2 (Classical + Jazz),asap___Bach_Prelude_bwv_870_LeeE01M
119,-22.422562,0.666037,2 (Classical + Jazz),asap___Bach_Prelude_bwv_870_MaximovI01M
120,-20.214355,2.8890994,2 (Classical + Jazz),asap___Bach_Prelude_bwv_873_Lisiecki13M
121,-22.85791,-0.16899215,2 (Classical + Jazz),asap___Bach_Prelude_bwv_874_BianF01M
122,-24.860025,0.68026155,2 (Classical + Jazz),asap___Bach_Prelude_bwv_874_WongWY01M
123,-23.22827,-0.4795476,2 (Classical + Jazz),asap___Bach_Prelude_bwv_875_Ahfat01M
124,-24.361345,-0.63124627,2 (Classical + Jazz),asap___Bach_Prelude_bwv_875_CaoJ01M
125,-23.442905,-0.67570657,2 (Classical + Jazz),asap___Bach_Prelude_bwv_875_HONG04M
126,-24.167871,0.21646833,2 (Classical + Jazz),asap___Bach_Prelude_bwv_876_SirajA01M
127,-23.11989,0.44351953,2 (Classical + Jazz),asap___Bach_Prelude_bwv_876_Song01M
128,-22.360292,1.9343902,2 (Classical + Jazz),asap___Bach_Prelude_bwv_880_LeungR01M
129,-21.551373,1.2759984,2 (Classical + Jazz),asap___Bach_Prelude_bwv_880_WangA04M
130,-21.974277,2.6393788,2 (Classical + Jazz),asap___Bach_Prelude_bwv_883_GuoE01M
131,-22.462427,2.8191948,2 (Classical + Jazz),asap___Bach_Prelude_bwv_883_LuM01M
132,-24.282309,-0.45282143,2 (Classical + Jazz),asap___Bach_Prelude_bwv_884_LiA01M
133,-20.072763,2.5426872,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_Guo01M
134,-20.79522,2.2142353,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_Huang04M
135,-20.015068,3.3243215,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_JeonH01M
136,-20.215794,2.8036566,2 (Classical + Jazz),asap___Bach_Prelude_bwv_885_SINKEV06
137,-24.969955,0.7542631,2 (Classical + Jazz),asap___Bach_Prelude_bwv_887_LiYZ01M
138,-22.703115,2.648379,2 (Classical + Jazz),asap___Bach_Prelude_bwv_888_ZhaoK01M
139,-21.407558,1.0088805,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_Giesbrecht01M
140,-23.174057,1.7658579,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_LiuY01M
141,-23.703901,1.9058034,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_MunA01M
142,-22.494883,1.455062,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_Wang01M
143,-23.31402,1.6230136,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_YangY02M
144,-23.14669,1.5339646,2 (Classical + Jazz),asap___Bach_Prelude_bwv_889_ZhangW02M
145,-22.252989,0.91953963,2 (Classical + Jazz),asap___Bach_Prelude_bwv_891_BLINOV04M
146,-22.307104,0.6912892,2 (Classical + Jazz),asap___Bach_Prelude_bwv_891_Duepree06M
147,-23.281244,-0.2997131,2 (Classical + Jazz),asap___Bach_Prelude_bwv_892_Hou01M
148,-24.053255,-0.11968489,2 (Classical + Jazz),asap___Bach_Prelude_bwv_892_KabuliL01M
149,-22.24938,1.0948603,2 (Classical + Jazz),asap___Bach_Prelude_bwv_893_Kleisen04M
150,-21.793184,0.81258386,2 (Classical + Jazz),asap___Bach_Prelude_bwv_893_Levitsky04M
151,-23.027987,2.2726738,2 (Classical + Jazz),asap___Bach_Prelude_bwv_893_Wong01M
152,-21.10272,-0.15440091,2 (Classical + Jazz),asap___Balakirev_Islamey_CHEN10M
153,-20.200405,0.44657385,2 (Classical + Jazz),asap___Balakirev_Islamey_Na08M
154,-20.216873,0.7879904,2 (Classical + Jazz),asap___Balakirev_Islamey_Yi04M
155,-21.35688,1.2303566,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_10-1_Hou02M
156,-22.854767,0.39056206,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_LiC03M
157,-20.782574,-1.0826762,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_LiYZ03M
158,-21.634542,-0.7160897,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_MaximovI02M
159,-21.274834,-0.7267621,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_11-1_ZhaoK02M
160,-20.221724,1.5617304,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_12-1_Kleisen05M
161,-20.587927,-0.940604,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_BuiJL02M
162,-20.36981,-1.0437213,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_Khmara05M
163,-20.401426,-0.7369685,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_LeeSH02M
164,-21.491507,-1.4079452,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_LuoJ03M
165,-20.80807,-0.695443,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_16-1_Woo05M
166,-19.017294,2.3235893,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_KaszoS09M
167,-21.08314,-0.48413572,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_GuoE02M
168,-21.187056,-0.70399004,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_KabuliL02M
169,-20.056095,-0.95574224,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_Richardson02M
170,-21.026936,-0.6011256,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_TuanS02M
171,-21.03125,-0.30043256,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_WangH03M
172,-19.026474,2.8248508,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-2_USHIKI05M
173,-21.990705,0.06960844,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-3_KaszoS11M
174,-20.7705,-0.58587253,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_17-3_USHIKI05M
175,-23.789764,1.3774306,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_ChenGuang03M
176,-22.558685,0.28367507,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_KOLESO06M
177,-23.570694,0.6152135,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_LeungR02M
178,-22.993635,0.45705962,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_Levitsky05M
179,-21.886225,0.08704232,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-1_ZhangH05M
180,-21.058775,0.31727856,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-4_ChenGuang06M
181,-22.09384,-0.19239075,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_18-4_KOLESO06M
182,-20.552843,-0.2014873,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_KaiRuiR02M
183,-23.021156,4.766122,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_Sekino05M
184,-22.99975,4.6329165,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_GonzalezJ06M
185,-23.093904,4.653789,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_KimSY02M
186,-23.184807,4.756285,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_LeeN02M
187,-23.175089,4.839393,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_RichardsonC02M
188,-21.564146,-1.6303359,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Shychko02M
189,-23.034918,4.6649766,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Sladek02M
190,-23.033373,4.819083,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Song03M
191,-23.11941,4.832249,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_SunY02M
192,-22.991558,4.7896523,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Tetzloff05M
193,-23.125217,4.8379245,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_ToA02M
194,-23.14851,4.7981343,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_TongB03M
195,-23.053167,4.7647696,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_WangA02M
196,-23.122532,4.866379,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_YeZ02M
197,-23.085,4.7795863,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_ZhangW01M
198,-19.111687,3.5048738,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-2_YOO05M
199,-19.914171,1.7663555,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-3_KimSY04M
200,-19.519941,2.1176171,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-3_Sekino05M
201,-19.662176,2.0665042,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_21-3_YOO05M
202,-22.559628,-0.121221505,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_22-2_KOLESO04M
203,-18.841682,1.4469626,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Duepree05M
204,-19.507036,-0.10317593,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Guo03M
205,-20.026762,-0.53134984,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_LiuC02M
206,-19.493269,-0.4979797,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Mizumoto06M
207,-19.719723,-0.06143571,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Teo02M
208,-19.909166,0.29851252,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Yi02M
209,-18.46947,2.7769024,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_Lisiecki05M
210,-21.342648,0.13946658,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_2_repeat_Cui06M
211,-21.739767,0.6606123,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_2_repeat_DeTurck06M
212,-22.88277,0.29716763,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_repeat_Lou02M
213,-18.677292,2.5101728,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_24-2_Lisiecki05M
214,-18.586218,3.4718754,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_HuNY02M
215,-19.915108,1.9891015,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_Sham03M
216,-18.99071,2.9222999,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_Zhdanov05M
217,-19.800406,1.5162987,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-1_no_repeat_Kim02M
218,-18.750717,3.5162914,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-2_HONG05M
219,-18.533854,3.8294349,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-2_LEE_K05M
220,-22.63534,0.50990915,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-3_HONG05M
221,-20.855263,-0.5153474,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_26-3_Zhdanov05M
222,-20.11591,1.8875055,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-1_GiacomelliN04M
223,-20.069014,2.2747736,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-1_Ko05M
224,-21.41671,1.0677168,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-1_MiyashitaM02M
225,-20.205538,1.3601347,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_27-2_GiacomelliN05M
226,-19.329943,2.9147294,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_28-1_KimHJ02M
227,-19.344099,2.7574646,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_28-1_KyykhynenT06M
228,-19.444143,2.7223997,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_28-1_WangY04M
229,-18.021484,3.7682946,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_3-2_MiyashitaM04M
230,-19.088337,1.1742406,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_ADIG05M
231,-18.897429,1.0604051,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_AbdelmoulaJS03M
232,-19.041931,1.3670872,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Ahfat02M
233,-19.264774,0.9101404,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_BrendleA03M
234,-18.804134,1.0019933,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_HuangSW08M
235,-18.815214,1.0120414,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_LeungM03M
236,-19.131859,1.1729784,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Na06M
237,-19.12076,1.1259996,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Zuber04M
238,-20.630245,2.600627,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_31-2_ADIG05M
239,-22.480776,-0.80679893,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_32-1_DupreeF03M
240,-22.710106,-0.5175245,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_32-1_HouY04M
241,-21.368753,-0.06854947,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_32-1_Jussow06M
242,-19.105919,2.3674872,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_Chon03M
243,-17.63293,3.536255,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_LeeE02M
244,-18.83248,2.3686113,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_LiA04M
245,-17.908688,2.9746244,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_4-1_SirajA02M
246,-20.224274,2.3737478,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_5-1_Colafelice02M
247,-22.0704,2.5676808,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_5-1_SunD02M
248,-21.511929,-0.43791816,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_Hebert01M
249,-21.346003,0.2738676,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_Larionova04M
250,-21.485466,0.07393811,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_LeeS02M
251,-21.21588,0.08105563,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_Wang02M
252,-22.172792,-0.3547222,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_WangY01M
253,-21.640621,-0.70593196,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-1_ZhangE02M
254,-18.572727,2.694725,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-4_Larionova04M
255,-18.60977,2.7458913,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_7-4_LeeS05M
256,-18.115408,3.7308695,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_8-1_Na06M
257,-22.14126,-0.49954778,2 (Classical + Jazz),asap___Beethoven_Piano_Sonatas_8-3_Na06M
