,t-SNE dimension 1,t-SNE dimension 2,label,file
32,-14.742849,3.197992,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_863_TongB01M
33,-13.506112,1.6010675,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_864_SunD01M
34,-10.423663,4.7421956,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_865_Teo01M
35,-14.393699,3.1682446,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_865_ZhangE01M
36,-15.900367,2.193056,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_867_HuNY01M
37,-12.0216675,3.6661315,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_867_Sham01M
38,-14.371627,3.1828358,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_868_GonzalezJ05M
39,-11.147052,2.043187,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_870_ChenW01M
40,-13.246525,2.02309,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_870_LeeE01M
41,-13.015313,4.4170556,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_870_MaximovI01M
42,-14.312817,3.9917493,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_873_Lisiecki13M
43,-16.5143,3.4198155,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_874_BianF01
44,-12.755953,4.108384,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_874_Kurz01M
45,-13.742517,2.1635458,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_874_WongWY01M
46,-10.531101,4.177582,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_875_Ahfat01M
47,-14.92706,2.739788,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_875_CaoJ01M
48,-14.056259,3.1209016,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_876_SirajA01M
49,-10.762162,4.260588,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_876_Song01M
50,-13.151011,3.4671474,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_880_LeungR01M
51,-13.0090065,4.278498,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_880_WangA04M
52,-16.214565,2.5335612,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_883_GuoE01M
53,-16.164007,2.6245198,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_883_Herbert02
54,-12.057524,3.1446736,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_883_KaiRuiR03
55,-16.670506,3.2580628,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_883_Khmara04
56,-14.300575,1.1739548,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_883_LuM01M
57,-13.731587,3.1766567,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_884_LiA01M
58,-10.194266,4.5329957,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_885_Guo01M
59,-13.136393,3.8603616,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_885_Huang04M
60,-12.372862,1.7655847,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_885_JeonH01M
61,-10.4813175,4.587917,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_885_SINKEV06
62,-16.961779,2.2476425,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_887_LiYZ01M
63,-13.903907,1.3602711,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_888_ZhaoK01M
64,-9.430028,4.4295874,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_889_Giesbrecht01M
65,-12.7702675,2.9089587,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_889_LiuY01M
66,-12.566656,0.7224559,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_889_MunA01M
67,-9.590144,4.646653,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_889_Wang01M
68,-13.013486,2.3053057,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_889_YangY02M
69,-12.598709,2.7611063,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_889_ZhangW02M
70,-12.938729,4.4118886,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_891_Duepree06M
71,-10.989438,4.237349,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_892_Hou01M
72,-14.267649,3.4008021,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_892_KabuliL01M
73,-13.50579,4.3935623,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_893_Kleisen04M
74,-11.8682785,4.588653,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_893_Levitsky04M
75,-15.154846,2.8955073,3 (Classical + Groove + Jazz),asap___Bach_Fugue_bwv_893_Wong01M
76,-13.325053,4.9106913,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_846_Shi05M
77,-14.390355,4.234579,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_Denisova06M
78,-12.376743,4.6345835,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_Lee01M
79,-14.654709,3.0726416,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_LeeSH01M
80,-15.246567,3.9483025,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_Lin04M
81,-12.560125,4.5130396,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_Lou01M
82,-14.208619,1.7440943,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_MiyashitaM01M
83,-12.051075,4.3625865,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_Mizumoto03M
84,-14.437206,3.3570328,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_SunY01M
85,-11.150503,4.565511,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_848_Zhou01M
86,-16.799696,2.2141583,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_854_LuA01M
87,-14.97163,3.194097,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_854_MiyashitaM01M
88,-11.6887865,4.282025,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_854_Ozaki01M
89,-16.997574,2.6868956,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_854_Richardson01M
90,-15.615571,2.9313462,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_854_WangA01M
91,-14.33337,2.3601553,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_856_LuoJ01M
92,-15.619289,2.00332,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_857_Bult-ItoS02M
93,-11.917711,4.4558926,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_857_Lan01M
94,-16.795647,3.0091512,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_857_Lisiecki04M
95,-16.354609,2.984031,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_857_ToA01M
96,-16.96449,2.3637865,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_857_WangA01M
97,-15.317318,3.035504,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_857_YuP01M
98,-17.265188,2.3476636,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_858_VuV01M
99,-11.115552,4.021792,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_858_Zhang01M
100,-12.455714,4.4528637,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_860_Ko04M
101,-13.310115,4.1804204,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_860_Nikiforov05M
102,-13.053426,3.812745,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_860_Tetzloff04M
103,-12.205807,3.2716904,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_860_TuanS01M
104,-14.6480465,1.5695964,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_860_YoungS01M
105,-13.700565,4.0264225,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_860_ZhangH04M
106,-13.930264,3.81424,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_862_Song04M
107,-15.267987,2.6060376,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_863_LeeN01M
108,-10.507554,4.65144,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_863_Shychko01M
109,-14.299138,3.7231495,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_863_TongB01M
110,-14.607892,1.5539497,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_864_SunD01M
111,-9.831658,4.554926,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_865_Rizikov01M
112,-10.315927,4.5092425,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_865_Teo01M
113,-13.370603,3.1007476,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_865_ZhangE01M
114,-16.511362,1.9507898,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_867_HuNY01M
115,-14.83882,2.3355265,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_867_Sham01M
116,-14.704873,3.726168,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_868_GonzalezJ05M
117,-13.819101,2.0196545,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_870_ChenW01M
118,-15.985389,2.2883005,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_870_LeeE01M
119,-16.55819,3.3033555,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_870_MaximovI01M
120,-16.934675,2.701973,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_873_Lisiecki13M
121,-9.69538,4.566521,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_874_BianF01M
122,-11.8902645,1.4247179,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_874_WongWY01M
123,-10.149543,4.184456,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_875_Ahfat01M
124,-15.047217,3.132498,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_875_CaoJ01M
125,-10.202317,4.433656,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_875_HONG04M
126,-13.653937,2.8126237,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_876_SirajA01M
127,-11.147666,4.1563663,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_876_Song01M
128,-16.062716,3.6014147,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_880_LeungR01M
129,-15.093002,4.1891885,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_880_WangA04M
130,-17.037153,2.7112677,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_883_GuoE01M
131,-16.6963,2.1786551,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_883_LuM01M
132,-13.923301,3.232823,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_884_LiA01M
133,-11.886518,3.7336602,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_885_Guo01M
134,-15.578067,3.448715,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_885_Huang04M
135,-17.349924,2.6946971,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_885_JeonH01M
136,-15.087462,3.5473964,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_885_SINKEV06
137,-14.28608,1.7720618,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_887_LiYZ01M
138,-16.717894,1.9347904,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_888_ZhaoK01M
139,-11.248569,3.7436028,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_889_Giesbrecht01M
140,-16.321148,2.7503858,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_889_LiuY01M
141,-14.239537,1.4476734,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_889_MunA01M
142,-11.452365,3.8666553,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_889_Wang01M
143,-14.631047,2.2521043,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_889_YangY02M
144,-14.142498,2.588998,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_889_ZhangW02M
145,-11.141596,4.6095223,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_891_BLINOV04M
146,-14.267033,4.32751,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_891_Duepree06M
147,-11.358041,4.182857,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_892_Hou01M
148,-14.343276,3.363555,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_892_KabuliL01M
149,-15.222839,3.607846,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_893_Kleisen04M
150,-15.40016,3.6493933,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_893_Levitsky04M
151,-16.37034,2.5382397,3 (Classical + Groove + Jazz),asap___Bach_Prelude_bwv_893_Wong01M
152,-9.249898,4.9228563,3 (Classical + Groove + Jazz),asap___Balakirev_Islamey_CHEN10M
153,-9.427112,4.426112,3 (Classical + Groove + Jazz),asap___Balakirev_Islamey_Na08M
154,-10.52081,3.742013,3 (Classical + Groove + Jazz),asap___Balakirev_Islamey_Yi04M
155,-11.650736,-1.717563,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_10-1_Hou02M
156,-13.31702,4.331228,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_11-1_LiC03M
157,-12.739559,3.1580775,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_11-1_LiYZ03M
158,-13.765629,4.632379,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_11-1_MaximovI02M
159,-13.160577,3.042069,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_11-1_ZhaoK02M
160,-14.580097,3.5084815,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_12-1_Kleisen05M
161,-9.693646,4.8596773,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_16-1_BuiJL02M
162,-9.531919,4.7521844,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_16-1_Khmara05M
163,-9.893113,3.2298706,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_16-1_LeeSH02M
164,-12.484891,3.4505994,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_16-1_LuoJ03M
165,-11.710331,4.0743527,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_16-1_Woo05M
166,-16.119791,3.2786272,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-1_KaszoS09M
167,-9.732417,3.8765988,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_GuoE02M
168,-9.214207,4.729111,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_KabuliL02M
169,-10.253955,4.7089963,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_Richardson02M
170,-8.94922,4.57531,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_TuanS02M
171,-9.089248,4.8248553,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-1_no_repeat_WangH03M
172,-16.4883,3.2715285,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-2_USHIKI05M
173,-12.743585,3.8461034,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-3_KaszoS11M
174,-10.205009,3.7255416,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_17-3_USHIKI05M
175,-14.507564,1.7084088,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_18-1_ChenGuang03M
176,-12.272156,3.0030363,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_18-1_KOLESO06M
177,-12.906419,2.110955,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_18-1_LeungR02M
178,-13.51443,3.70492,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_18-1_Levitsky05M
179,-13.554158,4.0368557,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_18-1_ZhangH05M
180,-11.636506,3.2324712,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_18-4_ChenGuang06M
181,-11.229066,3.2623854,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_18-4_KOLESO06M
182,-9.543241,4.764058,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_KaiRuiR02M
183,-10.424222,2.1306772,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_Sekino05M
184,-11.333392,3.5366385,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_GonzalezJ06M
185,-12.143164,3.510064,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_KimSY02M
186,-13.039996,1.8474872,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_LeeN02M
187,-12.501653,0.6436584,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_RichardsonC02M
188,-10.151677,3.666571,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Shychko02M
189,-10.315816,4.825319,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Sladek02M
190,-11.695682,3.7427633,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Song03M
191,-10.2911415,1.5407099,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_SunY02M
192,-10.958995,2.4277222,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_Tetzloff05M
193,-12.382588,3.017503,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_ToA02M
194,-10.070382,2.7727358,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_TongB03M
195,-10.758141,2.0068917,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_WangA02M
196,-13.255365,0.996382,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_YeZ02M
197,-9.976612,1.9163581,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-1_no_repeat_ZhangW01M
198,-17.02977,2.9832811,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-2_YOO05M
199,-16.1861,3.5401466,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-3_KimSY04M
200,-16.887243,3.454807,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-3_Sekino05M
201,-15.7542715,3.3772714,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_21-3_YOO05M
202,-13.221361,3.5130167,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_22-2_KOLESO04M
203,-10.508457,1.36818,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Duepree05M
204,-8.364241,4.9384356,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Guo03M
205,-9.219642,4.7091584,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_23-1_LiuC02M
206,-8.4231,5.237251,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Mizumoto06M
207,-9.550541,3.1785064,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Teo02M
208,-8.693208,5.1745224,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_23-1_Yi02M
209,-14.679811,-0.56378484,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_24-1_Lisiecki05M
210,-13.462496,3.6273599,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_2_repeat_Cui06M
211,-13.263883,3.3027487,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_2_repeat_DeTurck06M
212,-12.504507,3.9975214,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_24-1_no_repeat_Lou02M
213,-13.502349,0.016688239,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_24-2_Lisiecki05M
214,-16.84355,0.5915398,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-1_HuNY02M
215,-12.009852,0.8982919,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-1_Sham03M
216,-14.399421,-0.61797947,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-1_Zhdanov05M
217,-12.915265,2.5560598,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-1_no_repeat_Kim02M
218,-17.066206,2.4675882,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-2_HONG05M
219,-18.109695,3.055617,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-2_LEE_K05M
220,-13.254538,4.0385923,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-3_HONG05M
221,-9.086512,3.156452,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_26-3_Zhdanov05M
222,-12.973037,-1.0432069,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_27-1_GiacomelliN04M
223,-12.237038,-0.9610581,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_27-1_Ko05M
224,-11.535384,1.517598,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_27-1_MiyashitaM02M
225,-15.6811285,3.944908,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_27-2_GiacomelliN05M
226,-13.643504,1.4839556,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_28-1_KimHJ02M
227,-14.334657,1.9321853,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_28-1_KyykhynenT06M
228,-13.784132,1.8345081,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_28-1_WangY04M
229,-17.419123,2.3070552,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_3-2_MiyashitaM04M
230,-12.763651,4.4497375,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_ADIG05M
231,-14.092016,3.7347941,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_AbdelmoulaJS03M
232,-12.187847,4.585997,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Ahfat02M
233,-13.421464,3.9649065,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_BrendleA03M
234,-14.953881,3.4202566,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_HuangSW08M
235,-14.851177,4.028005,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_LeungM03M
236,-12.61044,3.921514,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Na06M
237,-12.316836,3.5773823,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-1_Zuber04M
238,-12.901537,-0.5926028,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_31-2_ADIG05M
239,-12.737853,4.7324314,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_32-1_DupreeF03M
240,-10.316382,4.619134,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_32-1_HouY04M
241,-9.936617,3.2263656,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_32-1_Jussow06M
242,-11.94611,1.877258,3 (Classical + Groove + Jazz),asap___Beethoven_Piano_Sonatas_4-1_Chon03M
